transaction_amount,installments,login_attempts_last_12h,total_of_last_1h_transactions,merchant_id,time_of_day,location,is_anomaly
380.50091909877597,12,1,1,C,morning,Mexico,0
34.213267111745054,1,2,0,D,afternoon,Canada,0
104.29916321137068,12,2,0,D,evening,Mexico,0
4392.567241273407,12,2,1,D,evening,Canada,0
87.45723298134102,12,1,2,C,evening,Mexico,0
85.46470058718904,12,2,1,D,evening,Mexico,0
83.3484766716728,6,1,1,D,morning,Canada,0
51.22137460401501,12,1,0,D,evening,Mexico,0
399.30888742367506,1,2,1,C,evening,Canada,0
171.99206334068077,6,0,1,B,morning,Mexico,0
86.90487401167502,12,0,0,C,afternoon,Canada,0
53.56946571074507,12,1,2,D,morning,Mexico,0
245.83084030131369,6,1,3,C,morning,Mexico,0
909.912649609041,1,1,0,D,morning,Canada,0
140.0382594864738,1,1,0,D,evening,Mexico,0
184.7300027152049,6,2,0,C,morning,Canada,0
16.273316545104354,12,2,0,B,morning,Mexico,0
597.4587544794135,12,1,2,C,morning,Canada,0
37.76826409750554,1,2,1,B,morning,Canada,0
658.4130420373428,12,0,3,D,afternoon,Canada,0
479.42706359457253,1,3,1,B,afternoon,Canada,0
126.70692678553402,12,0,2,B,afternoon,Mexico,0
2.4210166211928907,1,0,1,D,afternoon,Canada,0
614.0001835191116,12,3,1,B,morning,Canada,0
207.24885662492045,1,3,1,C,afternoon,Mexico,0
49.74036562638708,1,0,0,D,evening,Mexico,0
199.47623711573476,12,1,1,D,morning,Canada,0
22.620452709733424,1,0,2,C,afternoon,Canada,0
33.180649433513025,6,0,0,B,evening,Mexico,0
123.39008640304378,12,0,1,C,afternoon,Mexico,0
5.481569341032776,6,1,0,D,morning,Canada,0
421.776112985702,12,0,1,B,afternoon,Mexico,0
67.6164531816738,12,0,0,C,morning,Canada,0
29.269674630239045,12,0,0,D,afternoon,Mexico,0
741.7346922095956,6,0,1,D,morning,Mexico,0
114.97959881124017,12,2,0,B,evening,Mexico,0
44.11032435381661,6,2,0,D,afternoon,Mexico,0
95.1317475369713,1,1,3,B,morning,Canada,0
38.18062385058697,1,0,2,D,evening,Mexico,0
31.905165070337098,6,3,0,B,morning,Mexico,0
29.09533257677516,1,2,1,D,morning,Mexico,0
509.79460020224656,12,0,0,B,morning,Mexico,0
104.6124776482321,6,2,1,C,morning,Mexico,0
26.243330864487916,12,2,1,D,morning,Canada,0
64.54994363796537,12,3,1,C,morning,Mexico,0
114.90133766910638,6,0,1,D,afternoon,Canada,0
18.48209291773095,6,0,2,C,morning,Mexico,0
157.52160843022347,6,2,0,B,morning,Mexico,0
28.197801456715805,6,0,2,B,morning,Mexico,0
180.958849962513,12,0,0,B,evening,Canada,0
169.69605366578963,1,1,2,B,morning,Canada,0
65.81876734605841,12,1,1,D,morning,Canada,0
11.238735410395277,12,2,0,D,afternoon,Mexico,0
176.99823010601304,6,0,0,D,evening,Mexico,0
78.81798828662997,1,1,2,B,evening,Canada,0
14.648960452850154,1,4,1,C,morning,Canada,0
34.2591619125457,1,1,1,B,evening,Canada,0
60.443319654673026,1,2,0,D,evening,Mexico,0
77.20031351202056,6,2,1,C,afternoon,Canada,0
129.96220272055874,6,1,2,B,afternoon,Canada,0
40.42921960989815,6,1,1,D,afternoon,Canada,0
38.00474120869064,1,1,0,D,morning,Mexico,0
25.113556154315106,1,1,0,B,evening,Canada,0
455.1331797441429,1,3,1,D,morning,Mexico,0
112.16295717333541,12,2,0,D,afternoon,Canada,0
92.34890714093565,12,3,0,B,afternoon,Mexico,0
21.756117202136338,1,2,1,C,morning,Mexico,0
7.298384589168956,6,2,0,B,afternoon,Mexico,0
415.21801941562205,1,1,1,C,morning,Canada,0
29.286570147761374,6,2,0,C,morning,Canada,0
54.366239508986446,6,1,3,D,morning,Canada,0
120.00496964929118,1,0,0,D,afternoon,Canada,0
73.1586429746003,6,1,0,C,afternoon,Mexico,0
712.2591431289559,1,2,2,C,morning,Mexico,0
100.88433644800541,12,0,3,D,morning,Canada,0
103.93247035090727,6,1,2,C,afternoon,Mexico,0
70.04316456025916,12,1,0,B,afternoon,Mexico,0
801.7578813984851,1,1,0,D,morning,Canada,0
162.01463592072994,6,1,3,D,afternoon,Canada,0
155.68514363051503,12,0,0,B,morning,Mexico,0
88.95317031035054,1,1,4,D,afternoon,Mexico,0
169.04404585558606,6,0,0,D,morning,Mexico,0
97.45983150011281,12,2,1,B,morning,Canada,0
218.03662166650045,6,2,1,C,afternoon,Canada,0
210.69404333062556,6,2,0,D,evening,Canada,0
14.797096732279726,6,1,1,B,morning,Mexico,0
42.382894730401894,1,1,1,B,morning,Mexico,0
45.027801646944,12,0,1,C,afternoon,Canada,0
856.8584839803411,12,2,1,C,morning,Canada,0
201.04590039845104,6,2,1,D,evening,Canada,0
251.35727063949642,6,0,2,D,morning,Canada,0
78.93481262399848,1,1,1,C,morning,Mexico,0
595.3753662490966,1,2,2,B,evening,Mexico,0
58.16986282229471,1,2,1,D,evening,Mexico,0
250.0871200708729,6,3,1,D,morning,Mexico,0
34.405790145732475,1,1,1,D,afternoon,Mexico,0
421.3369209742619,6,1,6,C,afternoon,Canada,0
18.827352365288316,6,0,0,B,morning,Canada,0
463.3501433633724,6,0,1,B,morning,Canada,0
18.77214314634428,6,0,1,D,morning,Canada,0
104.69505420356678,1,0,2,C,afternoon,Mexico,0
77.57866464705808,1,1,1,D,evening,Canada,0
131.95735331281173,12,1,0,C,afternoon,Mexico,0
400.2547375922501,6,0,3,D,morning,Canada,0
137.97996437042738,1,0,0,D,afternoon,Mexico,0
1273.3798647116996,1,2,1,D,evening,Canada,0
288.15386830730426,1,3,0,B,afternoon,Mexico,0
48.81614409249634,6,1,1,B,afternoon,Mexico,0
92.8078088559592,6,0,1,C,afternoon,Mexico,0
174.17587390022715,1,2,0,B,afternoon,Canada,0
616.4347085248315,6,3,0,C,afternoon,Mexico,0
225.6832154716759,1,1,1,C,morning,Canada,0
95.26744213986859,1,0,2,B,afternoon,Canada,0
31.96237799636385,12,1,1,C,morning,Canada,0
29.971070214807945,12,1,1,B,evening,Canada,0
429.934603707874,1,1,1,C,morning,Canada,0
99.8822380906269,6,0,2,B,evening,Canada,0
448.4452597428234,6,1,0,C,afternoon,Mexico,0
34.04021062808134,6,1,0,D,morning,Mexico,0
141.29100348903768,6,1,2,C,afternoon,Mexico,0
16.234522959746812,6,0,1,B,morning,Mexico,0
8.405008762805734,1,1,0,D,afternoon,Canada,0
78.68589910215935,6,1,1,C,afternoon,Mexico,0
74.42814353288381,12,2,1,C,evening,Canada,0
514.9967510923094,6,1,1,D,afternoon,Mexico,0
27.246958061094254,6,1,0,C,afternoon,Canada,0
49.71680639080249,12,1,1,D,morning,Mexico,0
88.84795515012019,6,0,1,D,afternoon,Mexico,0
39.0065581882886,6,0,2,B,morning,Canada,0
87.46059920434558,6,0,0,B,evening,Canada,0
87.39852027611637,6,1,3,B,morning,Mexico,0
12.710416809123753,6,2,2,D,morning,Mexico,0
64.4735115404555,1,2,0,B,afternoon,Canada,0
966.2626108037052,12,2,0,C,morning,Mexico,0
57.03828166863231,6,2,3,B,morning,Canada,0
182.66106330897344,1,0,1,D,morning,Canada,0
35.61479331515211,12,2,2,C,morning,Mexico,0
77.7302839304265,6,0,1,B,afternoon,Mexico,0
47.64562546111368,1,0,1,D,afternoon,Canada,0
53.030637419479454,6,0,0,C,evening,Mexico,0
81.77073665024037,1,1,1,B,afternoon,Mexico,0
433.7087977165946,6,1,1,B,afternoon,Canada,0
43.51954457477292,6,1,0,D,morning,Canada,0
146.26171892942887,1,1,0,D,afternoon,Canada,0
164.1106313764452,1,0,2,B,afternoon,Mexico,0
335.30396324367234,1,0,1,C,morning,Canada,0
192.29272173482508,1,0,0,B,evening,Mexico,0
41.070433141807676,1,0,0,C,morning,Canada,0
87.41349589153725,1,0,1,C,morning,Canada,0
18.13339968219787,12,1,2,B,evening,Mexico,0
164.880429377659,1,1,0,C,afternoon,Canada,0
138.01112189223866,1,1,0,C,evening,Mexico,0
26.83955863513607,12,0,0,D,evening,Canada,0
435.6315866349732,6,1,0,D,afternoon,Canada,0
14.15346417219625,6,3,0,D,morning,Mexico,0
28.406686837807037,1,1,0,D,evening,Mexico,0
5.904822636218441,6,1,0,B,afternoon,Canada,0
45.13628287199866,6,1,1,D,morning,Mexico,0
257.8844265265462,6,0,0,C,evening,Mexico,0
422.83482941969595,12,1,2,B,evening,Mexico,0
170.1087670697338,1,0,1,D,morning,Canada,0
25.80421608602557,6,0,0,D,afternoon,Mexico,0
296.20433890480626,12,0,1,C,afternoon,Mexico,0
59.52400184179682,6,0,0,D,morning,Mexico,0
69.53552181353764,6,1,1,C,morning,Canada,0
90.59772973555498,6,3,0,C,morning,Canada,0
22.610750273810297,6,1,0,C,morning,Mexico,0
121.9158582027587,6,3,2,C,evening,Mexico,0
493.43708720239204,12,6,0,D,afternoon,Canada,0
332.9362640949485,12,0,1,B,evening,Canada,0
39.36016227613412,12,0,1,C,morning,Canada,0
31.895501870345836,1,1,0,D,evening,Canada,0
76.23054105891948,6,2,0,B,morning,Mexico,0
70.0230937639054,1,0,0,B,morning,Mexico,0
75.78066692990383,6,0,1,C,afternoon,Canada,0
37.256706655317885,1,0,0,C,morning,Canada,0
15.491845618340315,1,1,1,C,evening,Canada,0
70.86104932555833,12,0,1,C,morning,Mexico,0
69.0789316062111,1,2,0,C,afternoon,Canada,0
157.83262889472732,1,0,1,D,morning,Mexico,0
125.81920541702291,1,0,0,D,afternoon,Mexico,0
38.98483769018812,12,2,0,C,morning,Mexico,0
24.292244953875795,6,0,0,B,morning,Mexico,0
101.01452172439402,1,0,2,C,afternoon,Canada,0
215.5943877377433,12,2,2,D,afternoon,Mexico,0
70.394874802695,12,0,2,D,morning,Canada,0
87.68560847109835,12,0,0,B,afternoon,Canada,0
175.19850521456166,12,2,1,D,afternoon,Canada,0
53.979313190921424,12,0,1,D,morning,Mexico,0
329.73050969587126,12,0,1,D,morning,Mexico,0
30.405122535934687,6,1,1,D,evening,Canada,0
62.596501391515716,1,2,1,D,afternoon,Canada,0
40.33020169841194,1,1,1,C,afternoon,Canada,0
7.766185483243185,1,1,1,B,morning,Canada,0
53.20695631300411,1,3,0,B,morning,Mexico,0
484.1531320936683,12,1,1,C,afternoon,Canada,0
283.241624631302,12,1,1,B,evening,Canada,0
150.98026175819592,1,2,1,C,morning,Canada,0
105.67666564969024,1,0,0,D,afternoon,Canada,0
68.89383363149236,1,2,0,B,afternoon,Mexico,0
71.82170347805355,1,0,0,C,morning,Mexico,0
204.0670929883807,1,1,1,B,evening,Mexico,0
151.33316563719927,6,1,1,D,afternoon,Mexico,0
138.9505304568819,1,2,1,C,morning,Mexico,0
127.75977467081715,6,0,1,B,evening,Canada,0
56.62552916946657,12,2,2,B,afternoon,Mexico,0
22.507212780037303,12,0,2,C,morning,Mexico,0
157.57986351200293,12,0,0,D,morning,Mexico,0
530.888416385461,6,1,1,B,morning,Canada,0
95.61077295953406,1,0,0,B,afternoon,Canada,0
4.686631309338896,12,2,0,C,evening,Canada,0
70.18041113292716,6,1,2,D,afternoon,Mexico,0
50.646114406766955,6,2,2,B,afternoon,Mexico,0
30.188658989651206,6,0,0,C,morning,Mexico,0
41.42595946516493,6,0,1,D,evening,Mexico,0
182.06157704435597,12,1,1,D,morning,Mexico,0
130.81099484503605,12,2,1,B,morning,Canada,0
110.14011902462757,1,0,3,D,evening,Canada,0
94.94424593825696,1,1,5,D,afternoon,Canada,0
75.87099013414165,1,0,0,B,evening,Mexico,0
56.73110492690241,6,2,1,C,afternoon,Canada,0
21.313292416951963,12,2,0,C,morning,Canada,0
34.079104884339266,6,0,0,D,afternoon,Mexico,0
17.710835526763592,1,0,2,B,afternoon,Canada,0
28.195170011942732,1,3,2,C,afternoon,Mexico,0
28.147057159359218,1,2,0,D,afternoon,Canada,0
15.781009257407254,12,1,0,D,afternoon,Canada,0
71.86166293954012,6,1,0,D,morning,Mexico,0
41.83830979834635,1,1,0,D,afternoon,Mexico,0
20.99048209017213,1,0,1,D,afternoon,Canada,0
168.5632143775644,6,1,1,D,afternoon,Canada,0
73.33392595710167,1,1,0,C,afternoon,Canada,0
69.21816671723093,6,0,1,C,morning,Canada,0
31.981304886976186,1,0,1,D,evening,Mexico,0
73.26177105755481,1,1,1,B,evening,Canada,0
76.07269589447445,1,0,1,D,morning,Canada,0
328.215886881152,6,2,1,C,morning,Mexico,0
95.4155805462985,12,1,0,C,morning,Canada,0
49.20520961478796,1,1,0,C,afternoon,Canada,0
84.73607575562342,1,0,4,B,afternoon,Canada,0
21.97249848382183,6,0,0,C,morning,Canada,0
53.270814796444114,1,3,1,D,morning,Mexico,0
461.48707161508133,12,1,1,D,afternoon,Mexico,0
102.42778798365335,1,2,1,D,evening,Canada,0
31.13912935647914,12,0,4,D,morning,Mexico,0
21.601416065534472,1,0,0,D,afternoon,Mexico,0
41.84696274916626,12,1,1,C,evening,Canada,0
598.9794872061515,1,0,1,D,morning,Canada,0
185.06411831652935,1,0,1,C,afternoon,Canada,0
49.050773052531575,12,1,1,B,morning,Mexico,0
39.52034189439708,6,4,0,D,evening,Mexico,0
227.49307002378134,1,1,0,C,evening,Mexico,0
212.81631160989204,1,0,0,D,afternoon,Mexico,0
302.13886095956155,12,1,2,D,morning,Canada,0
342.00642405968057,12,0,2,D,afternoon,Mexico,0
36.550881016265656,12,1,1,B,morning,Canada,0
66.4488391902584,12,1,1,B,morning,Mexico,0
62.02317526861817,12,1,0,B,evening,Mexico,0
53.470817055282374,6,2,2,C,morning,Mexico,0
31.404165110972578,12,0,0,D,afternoon,Canada,0
68.52024872440832,1,0,1,D,afternoon,Mexico,0
75.60915529191709,1,0,3,B,afternoon,Canada,0
658.5128192605675,1,3,2,C,afternoon,Canada,0
117.52174587386112,12,0,0,D,evening,Canada,0
70.80127631764532,1,0,3,C,morning,Mexico,0
131.97887538501263,6,0,0,B,afternoon,Mexico,0
14.733954659938766,1,0,1,B,morning,Canada,0
73.88530303656779,12,2,0,C,morning,Canada,0
40.45013737541794,12,3,4,B,afternoon,Canada,0
111.09052465472121,6,0,0,C,morning,Mexico,0
47.90747866628257,6,1,1,B,morning,Canada,0
382.63288936642294,6,4,3,B,morning,Canada,0
166.33762566976975,6,1,0,C,morning,Mexico,0
220.58599692520815,6,1,1,B,afternoon,Mexico,0
146.73495488436646,6,1,2,D,morning,Canada,0
1118.4416457260086,1,0,1,D,afternoon,Mexico,0
40.387997253866736,6,1,0,C,evening,Mexico,0
13.826117655771732,6,1,0,D,evening,Canada,0
547.2217451332123,1,0,0,B,morning,Mexico,0
26.05602961935874,1,1,4,D,afternoon,Canada,0
108.0131866880419,1,2,0,B,morning,Canada,0
163.84108286037846,6,2,1,D,morning,Canada,0
172.5779567963413,6,3,3,C,afternoon,Canada,0
37.92833725604504,6,0,2,B,morning,Mexico,0
959.3633086237963,6,1,2,B,morning,Canada,0
75.77843437815473,1,0,1,B,afternoon,Mexico,0
74.91278326672224,6,1,1,C,evening,Canada,0
107.60017101555516,12,1,1,C,afternoon,Canada,0
147.95681144213648,12,1,1,C,afternoon,Mexico,0
157.81947897329286,12,1,0,D,morning,Mexico,0
77.42442174635826,1,1,1,B,afternoon,Mexico,0
47.23138973826714,12,3,1,C,afternoon,Mexico,0
15.062788871245246,1,2,1,C,afternoon,Canada,0
531.6370844783448,1,3,0,D,morning,Canada,0
211.27059904023727,6,0,0,D,afternoon,Mexico,0
918.0521070628005,12,0,1,D,afternoon,Canada,0
64.86714456172679,1,1,1,B,evening,Canada,0
114.21850038856383,6,3,0,C,afternoon,Canada,0
1068.9035862765593,12,0,1,D,afternoon,Canada,0
48.4562710564849,12,0,1,D,morning,Canada,0
49.905229649744555,1,2,5,D,morning,Canada,0
671.4432059996449,6,1,3,C,afternoon,Canada,0
34.69152585026115,1,1,1,C,afternoon,Canada,0
639.0555971055217,1,2,0,C,evening,Canada,0
56.64398364988473,6,2,0,B,afternoon,Mexico,0
30.261846078769235,6,2,2,D,evening,Canada,0
19.288006541969366,1,0,2,D,evening,Canada,0
46.52426188375636,12,1,1,B,afternoon,Mexico,0
71.15309937611235,12,1,0,D,afternoon,Canada,0
343.92538606854504,12,1,2,D,morning,Canada,0
102.87381873489645,6,0,0,C,afternoon,Canada,0
12.5040185290566,1,1,0,C,evening,Canada,0
37.60480024319281,12,2,1,B,evening,Canada,0
87.23316615520841,1,0,1,B,morning,Canada,0
485.2076301919455,12,0,1,C,morning,Mexico,0
509.22421433386563,12,2,0,D,afternoon,Mexico,0
54.26598565981252,1,1,2,C,afternoon,Mexico,0
231.1367797902321,6,1,3,C,afternoon,Mexico,0
23.910790440449144,6,1,2,D,morning,Mexico,0
183.39032336544128,1,1,1,C,afternoon,Mexico,0
331.4547268388723,1,1,1,C,morning,Mexico,0
18.724316313963563,1,1,1,D,afternoon,Mexico,0
231.04045067704192,12,1,0,B,afternoon,Mexico,0
101.82167773171177,6,1,2,C,afternoon,Mexico,0
216.69519975442003,6,0,1,B,morning,Canada,0
47.22646411323514,1,4,0,C,morning,Mexico,0
123.95397977365191,12,1,0,C,morning,Mexico,0
245.77236867337706,6,0,0,C,morning,Canada,0
175.7295675582674,6,2,0,D,morning,Mexico,0
178.79240064329258,12,3,1,D,afternoon,Mexico,0
137.41454767181853,6,1,0,D,afternoon,Mexico,0
19.811547756972207,12,0,0,B,afternoon,Mexico,0
51.15887183203281,1,0,0,D,evening,Mexico,0
417.9904907001836,6,0,0,D,morning,Mexico,0
66.06127095279511,6,0,1,D,morning,Mexico,0
28.50060174818146,6,0,1,D,morning,Canada,0
70.8670391234669,1,1,0,D,afternoon,Canada,0
144.05831469771246,6,1,0,C,morning,Mexico,0
64.93852809551257,6,0,1,C,afternoon,Mexico,0
202.76833398412896,12,1,1,C,evening,Canada,0
91.57032532355429,1,2,2,D,afternoon,Mexico,0
34.19858867925767,12,0,2,D,morning,Canada,0
180.61063572387582,6,1,0,B,afternoon,Canada,0
70.94501724834143,6,1,0,B,afternoon,Canada,0
100.70977504039907,6,3,4,B,morning,Mexico,0
259.87486847679537,1,0,1,B,afternoon,Mexico,0
217.9098219569675,1,0,1,B,afternoon,Canada,0
99.53810012096203,6,1,0,D,evening,Canada,0
35.27045173224428,1,1,1,D,afternoon,Canada,0
40.52480052462513,1,4,1,D,afternoon,Mexico,0
397.9568958725323,1,0,1,B,afternoon,Canada,0
152.14766586588232,6,1,1,D,morning,Mexico,0
87.70708417684881,1,1,1,D,morning,Mexico,0
49.320492603766525,1,0,2,D,afternoon,Canada,0
44.908276132116974,6,0,0,C,morning,Canada,0
48.28942456672833,12,0,2,C,afternoon,Mexico,0
40.793622590130475,1,0,0,D,afternoon,Canada,0
142.1482776836068,12,0,0,D,morning,Mexico,0
30.121147763498627,1,5,0,B,evening,Mexico,0
15.507435141417918,6,0,0,D,afternoon,Canada,0
107.35599133418954,6,1,0,B,afternoon,Canada,0
34.38043561102754,12,4,1,D,evening,Canada,0
164.58857667479748,1,5,0,D,evening,Canada,0
232.4437444246382,12,0,0,B,evening,Mexico,0
107.17591406372182,1,2,0,D,evening,Canada,0
152.42804729506113,1,0,0,B,morning,Mexico,0
23.529875381952493,12,0,1,B,morning,Canada,0
6.085983392229442,6,2,1,C,afternoon,Mexico,0
123.74202722046502,6,1,2,D,afternoon,Canada,0
171.1257213032178,1,0,0,B,afternoon,Mexico,0
602.9489541817385,1,0,0,B,evening,Mexico,0
244.4239720387865,12,1,4,C,afternoon,Mexico,0
27.51764463931883,6,2,2,C,morning,Mexico,0
116.65490995451141,1,3,0,C,afternoon,Mexico,0
161.43196565910165,12,1,0,B,afternoon,Mexico,0
342.7995415539597,1,2,1,B,morning,Mexico,0
58.12692528960815,12,5,1,C,evening,Canada,0
157.2766741382087,6,1,0,D,morning,Canada,0
318.4433538409132,6,3,1,C,evening,Canada,0
21.642307096855525,1,0,0,C,afternoon,Mexico,0
18.767752669011045,1,1,0,D,morning,Canada,0
52.082312634403316,12,1,2,C,morning,Mexico,0
530.4005222953093,1,1,1,D,afternoon,Mexico,0
272.61950162409636,6,0,0,C,morning,Mexico,0
165.03438646059652,1,1,1,B,afternoon,Canada,0
549.9000517601571,6,3,1,C,evening,Mexico,0
304.049336946253,1,1,1,C,morning,Canada,0
11.083224104225767,1,2,0,D,afternoon,Mexico,0
105.82056543570988,1,1,1,D,evening,Canada,0
25.96038436617141,6,0,1,D,afternoon,Canada,0
89.42615542913342,1,0,0,B,morning,Canada,0
44.93396150084276,1,0,0,D,afternoon,Canada,0
510.63729460424383,1,1,2,C,afternoon,Canada,0
106.56828795168003,1,0,2,B,afternoon,Mexico,0
100.05534639845432,6,1,2,D,morning,Canada,0
469.16687558545993,1,0,0,C,morning,Canada,0
82.96145338646433,1,0,1,B,afternoon,Mexico,0
77.91424457901766,6,1,2,C,morning,Mexico,0
83.379325598251,6,1,0,D,afternoon,Mexico,0
836.7290792317588,6,0,1,B,evening,Canada,0
42.601316127040754,6,0,0,B,morning,Canada,0
11.4370712753153,12,0,2,D,morning,Canada,0
75.84135858020454,12,0,1,D,morning,Canada,0
115.56793425366672,6,1,1,D,morning,Canada,0
247.01990640765328,1,0,1,B,morning,Mexico,0
14.140845049217706,6,3,0,B,afternoon,Mexico,0
88.19564577870344,1,0,0,C,evening,Mexico,0
24.27695333964165,12,4,1,D,evening,Mexico,0
58.529780963991804,6,2,3,C,morning,Mexico,0
168.85922625302663,1,0,0,D,afternoon,Mexico,0
129.13607152968208,1,2,3,D,evening,Canada,0
73.31269892384107,1,0,1,C,morning,Mexico,0
54.989981957937076,6,1,0,C,afternoon,Mexico,0
196.9572352403535,1,0,0,D,morning,Mexico,0
89.14512733943204,12,0,1,D,morning,Mexico,0
40.31653298103981,1,1,0,C,morning,Canada,0
241.56970245031104,12,0,2,D,evening,Canada,0
24.06201880878164,6,0,3,B,morning,Mexico,0
11.42633943531907,1,1,1,D,morning,Mexico,0
55.73439762392091,6,0,2,D,morning,Canada,0
172.92016922332166,6,0,1,C,morning,Mexico,0
18.731075708815084,12,0,0,B,morning,Canada,0
644.312669082096,6,1,0,B,morning,Mexico,0
89.69592613913815,6,0,0,D,evening,Mexico,0
30.82160866881621,12,0,0,C,afternoon,Mexico,0
141.30851309203388,1,1,1,B,morning,Mexico,0
65.80713334493134,12,0,0,D,evening,Canada,0
21.014608285987798,1,0,0,B,afternoon,Canada,0
322.01233062933204,6,3,0,B,morning,Canada,0
1232.3817257589697,6,0,1,B,morning,Mexico,0
49.82618753214423,1,2,0,C,afternoon,Canada,0
248.75599600543416,1,2,1,B,afternoon,Canada,0
100.85805773579973,12,1,1,C,evening,Mexico,0
153.38039849909524,12,0,0,C,afternoon,Mexico,0
11.251634807945727,12,2,2,D,morning,Canada,0
35.20644806076154,1,2,0,B,morning,Mexico,0
668.987466458484,1,5,0,B,afternoon,Mexico,0
325.2481150696286,6,2,2,C,morning,Mexico,0
22.665801359423188,1,2,1,D,morning,Mexico,0
148.94594231525107,1,1,2,C,morning,Canada,0
4.784793648384382,1,3,0,D,morning,Canada,0
103.80968801458819,12,1,3,B,afternoon,Mexico,0
89.83386315761445,12,4,1,B,afternoon,Canada,0
218.36541821008893,1,1,0,D,afternoon,Mexico,0
64.91953137385111,1,3,4,B,afternoon,Canada,0
432.4930779066721,12,2,0,D,morning,Canada,0
310.8236332290533,1,0,1,C,morning,Mexico,0
202.02780450620895,6,0,1,D,morning,Canada,0
20.821673195992997,1,1,0,C,morning,Mexico,0
135.98610931008878,6,1,1,B,morning,Canada,0
437.7218484990258,6,2,3,C,morning,Canada,0
24.107133333589747,12,2,0,B,morning,Canada,0
268.9190311943197,12,1,1,C,morning,Canada,0
3.4749004566052624,1,3,3,C,morning,Mexico,0
248.58379565168036,6,0,0,D,morning,Canada,0
213.2070688235888,1,1,0,D,afternoon,Mexico,0
81.62072920435229,12,2,0,B,morning,Canada,0
248.94596843252896,6,2,0,D,morning,Mexico,0
43.372529504421216,6,2,1,D,morning,Canada,0
376.57884497022235,1,1,1,D,morning,Mexico,0
119.46328559317917,1,2,1,C,morning,Mexico,0
220.62155067428478,12,1,1,B,morning,Canada,0
360.84897267912567,1,3,1,D,evening,Mexico,0
26.1592724931451,6,2,1,C,afternoon,Mexico,0
44.7652742831932,6,1,0,B,afternoon,Mexico,0
137.453795214169,6,0,3,B,morning,Canada,0
6.488931228489184,6,2,2,C,evening,Mexico,0
156.06954989332482,6,0,1,C,morning,Canada,0
16.660467146250006,12,0,0,C,afternoon,Mexico,0
13.419656156209772,1,2,0,B,afternoon,Mexico,0
40.200161281306016,1,2,2,B,morning,Mexico,0
782.3087457792709,6,1,1,B,morning,Canada,0
17.890395859034687,1,0,1,C,afternoon,Mexico,0
131.74139928729053,12,0,1,C,afternoon,Mexico,0
4094.877506117657,1,1,0,D,morning,Canada,0
200.0110977464649,1,3,1,C,morning,Canada,0
538.4722939031312,12,1,0,C,evening,Canada,0
79.12744233364835,1,3,3,B,morning,Mexico,0
38.72534252687922,12,2,1,D,evening,Mexico,0
53.68078177279232,12,0,0,C,morning,Mexico,0
1525.7643409579857,6,1,2,B,afternoon,Mexico,0
47.89087369222745,1,1,0,C,morning,Mexico,0
84.25971810942626,12,2,2,D,afternoon,Canada,0
68.3390140081669,6,1,1,D,morning,Canada,0
228.53110817695676,6,1,1,C,evening,Canada,0
179.54109321204652,12,1,1,C,morning,Canada,0
38.9683008573581,6,0,0,C,evening,Mexico,0
24.42426740301338,1,0,2,D,evening,Canada,0
71.5465503838181,6,1,0,D,morning,Canada,0
130.72381416466848,12,1,1,D,afternoon,Mexico,0
72.15159848129066,6,0,1,C,afternoon,Canada,0
31.77875784569181,12,3,1,D,morning,Mexico,0
36.46882741018756,6,2,0,B,morning,Canada,0
75.06558086665446,12,1,1,B,afternoon,Canada,0
283.918467420028,6,2,1,B,afternoon,Mexico,0
55.14966155619526,6,1,1,D,morning,Mexico,0
269.7166868421173,1,2,0,D,afternoon,Mexico,0
45.192850496798016,1,1,1,C,morning,Mexico,0
20.1521469427499,1,1,2,D,morning,Canada,0
108.52027503778325,6,1,0,B,morning,Canada,0
108.93463730203366,1,0,1,C,afternoon,Canada,0
191.21123519343442,1,2,0,C,afternoon,Mexico,0
7.2062201096183465,6,1,1,D,afternoon,Mexico,0
180.93454916358783,12,1,2,B,evening,Mexico,0
52.25629773694938,6,0,1,C,morning,Canada,0
10.246038657031866,1,2,1,C,morning,Mexico,0
108.80896247506337,6,0,1,C,afternoon,Mexico,0
149.84648532555698,6,1,3,C,afternoon,Mexico,0
574.2731242283448,6,2,0,B,evening,Mexico,0
332.86760993536086,6,0,1,D,evening,Mexico,0
77.70447261995938,12,0,0,D,evening,Mexico,0
59.76474081468854,12,2,2,B,afternoon,Mexico,0
60.30199472957231,6,1,1,D,morning,Canada,0
207.17091662234657,1,0,1,B,afternoon,Canada,0
164.36560056403533,6,2,1,D,morning,Canada,0
1069.9908323971586,1,0,0,C,evening,Mexico,0
162.27991380183548,6,1,0,B,morning,Mexico,0
160.05078114173148,1,2,0,D,morning,Mexico,0
180.51828272620244,6,0,0,D,afternoon,Mexico,0
468.6120723738051,12,0,1,C,morning,Mexico,0
127.78344860514353,1,3,0,C,evening,Mexico,0
208.74642275056263,6,0,1,B,morning,Mexico,0
404.0488535470729,1,2,1,B,evening,Canada,0
595.9233918212959,12,0,1,D,afternoon,Mexico,0
31.448784351153563,6,0,1,C,morning,Canada,0
36.626233646066076,1,0,0,D,morning,Canada,0
649.187009782348,1,1,0,D,morning,Canada,0
574.2286229396165,6,1,0,C,morning,Canada,0
54.03245961454865,6,0,0,B,afternoon,Canada,0
144.94671335555253,1,3,2,D,morning,Canada,0
88.60308098293959,1,1,1,B,evening,Mexico,0
